"bookmark_count","bookmarked","conversation_id_str","created_at","favorite_count","favorited","full_text","id_str","in_reply_to_screen_name","in_reply_to_status_id_str","in_reply_to_user_id_str","is_quote_status","lang","place/country","place/country_code","place/full_name","place/id","place/name","place/place_type","place/url","possibly_sensitive","possibly_sensitive_editable","quote_count","quoted_status_id_str","quoted_status_permalink/display","quoted_status_permalink/expanded","quoted_status_permalink/url","reply_count","retweet_count","retweeted","scopes/followers","url","user/can_dm","user/can_media_tag","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user/verified_type","user/want_retweets","user_id_str"
"0","false","1679879666780499969","Fri Jul 14 15:44:57 +0000 2023","7","false","Uddhav Thackeray on Devendra Fadnavis: कूटनीतीचा मुद्दा; उद्धव ठाकरेंचा फडणवीसांना टोला

#uddhavthackeray #devendrafadnavis #eknathshinde

https://t.co/yKQ4iB01EV","1679879666780499969",,,,"false","und",,,,,,,,"false","true","0",,,,,"4","1","false",,"https://twitter.com/LoksattaLive/status/1679879666780499969","false","true","Tue Feb 14 07:09:44 +0000 2012","false","Leading International Marathi News Daily. Visit us on https://t.co/k3LDMleKel & https://t.co/AJ3R7kEukH","0","195","519402","861","true","false","651","Mumbai","56377","LoksattaLive","519402","false","https://pbs.twimg.com/profile_banners/491986148/1687761370","https://pbs.twimg.com/profile_images/613292838114058241/YkzuIcgQ_normal.png","LoksattaLive","414455","none","https://t.co/jgkLbufES5","false",,"false","491986148"
"0","false","1679878832667656200","Fri Jul 14 15:41:39 +0000 2023","0","false","the largest State in India.  The auto riksha driver in the bottom right picture is now the Chief Minister of Maharashtra (Eknath Shinde), the richest State in India, that includes Mumbai.   Quite incredible journeys.*","1679878836354441216","sriip48","1679878832667656200","2502350396","false","en",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/sriip48/status/1679878836354441216","false","true","Sat May 17 19:41:05 +0000 2014","false","","0","56287","645","465","true","false","0","Chennai, India","3217","SRIDHAR C R","645","false",,"https://pbs.twimg.com/profile_images/1559881620936884224/w5GFJVCL_normal.jpg","sriip48","129644","none",,"false",,"false","2502350396"
"0","false","1679851431342252032","Fri Jul 14 15:41:10 +0000 2023","1","false","@Rumani221 Rashtrwadi ne 2014 la shivsene chi
bargaiing power kami keli.
Aatahi eknath shinde chi bargaing
Power kami keli.","1679878712354025472","Rumani221","1679851431342252032","1479617432427716610","false","hi",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/TanajiS30087173/status/1679878712354025472","false","true","Sun Dec 12 16:30:05 +0000 2021","false","","0","1902","21","20","true","false","0","","5","Tanaji Salunkhe","21","false",,"https://pbs.twimg.com/profile_images/1470068451431440384/T7vhHhSS_normal.png","TanajiS30087173","7471","none",,"false",,"false","1470068143405998081"
"0","false","1679877497822003204","Fri Jul 14 15:36:20 +0000 2023","0","false","Shall I tell a comedy 
Yes Please 
""Eknath Shinde""
#MaharashtraPoliticalCrisis","1679877497822003204",,,,"false","en",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/mithilydhruvam/status/1679877497822003204","true","true","Sun Nov 09 07:30:03 +0000 2014","false","","0","8102","130","367","true","false","1","United States","1393","കോന്നി സുരേന്ദ്രൻ","130","false","https://pbs.twimg.com/profile_banners/2894521423/1621183539","https://pbs.twimg.com/profile_images/1494319074280882176/0IMEtR7S_normal.jpg","mithilydhruvam","6285","none","https://t.co/YVlGmbLabe","false",,"false","2894521423"
"0","false","1679877418033528835","Fri Jul 14 15:36:01 +0000 2023","0","false","Dr @Swamy39
Maharashtra: CM Eknath Shinde reshuffles cabinet; Ajit Pawar gets finance dept🍁🍁
@jagdishshetty 

https://t.co/Aq70v5HkLo","1679877418033528835",,,,"false","in",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/ArtiSharma001/status/1679877418033528835","false","false","Wed Dec 27 02:38:58 +0000 2017","false","Mother, Wife; Teacher ( MA, MEd )🕉️ #IndiaNeedsDrSubramanianSwamyAsFM_For10%GDP_Growth.                    { *RTs/Likes Not Necessarily Endorsements # }","0","207279","3633","5001","true","false","6","INDIA/ BHARAT.","16540","#JaiShriRam🇮🇳ArtiSharma_VHS.","3633","false","https://pbs.twimg.com/profile_banners/945846436586962946/1519400471","https://pbs.twimg.com/profile_images/945852430234796032/QO0hgrkN_normal.jpg","ArtiSharma001","325723","none",,"false",,"false","945846436586962946"
"0","false","1679877023370735617","Fri Jul 14 15:34:27 +0000 2023","1","false","#NewsKiPathshala: महाराष्ट्र में शिंदे कैबिनेट का हुआ विस्तार.. जानिए, किसे क्या मिला?

@SushantBSinha की 'न्यूज़ की पाठशाला' में देखिए, दिनभर का REVISION

#Maharashtra #NCP #BJP #EknathShinde https://t.co/uuyQvME8Ey","1679877023370735617",,,,"false","hi",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/TNNavbharat/status/1679877023370735617","false","true","Mon Nov 06 06:43:40 +0000 2017","false","अब बदलेगा भारत, बनेगा नवभारत - A Times Network Company","0","0","115551","90","true","false","211","New Delhi, India","203552","Times Now Navbharat","115551","false","https://pbs.twimg.com/profile_banners/927426236137201664/1689295453","https://pbs.twimg.com/profile_images/1584864119647531008/F4ID0nhQ_normal.jpg","TNNavbharat","300970","none",,"false","Business","false","927426236137201664"
"0","false","1679875495549337605","Fri Jul 14 15:28:23 +0000 2023","21","false","तुमचं उत्तर कमेंटमध्ये नक्की सांगा… 

#eknathshinde #devendrafadanvis #ajitpawar #म #मराठी @Dev_Fadnavis @mieknathshinde @AjitPawarSpeaks https://t.co/ypgps4Hg47","1679875495549337605",,,,"false","mr",,,,,,,,"false","true","0",,,,,"14","2","false",,"https://twitter.com/thodkyaat/status/1679875495549337605","false","false","Fri Jul 10 08:25:46 +0000 2015","false","https://t.co/HnyQOHnL38 या मराठी बातम्या देणाऱ्या संकेतस्थळाचं अधिकृत ट्विटर खातं । Official twitter handle of Marathi News Website thodkyaat","0","677","102155","87","true","false","107","Pune","4615","थोडक्यात","102155","false","https://pbs.twimg.com/profile_banners/3273952602/1688464620","https://pbs.twimg.com/profile_images/1617385808897650688/A74kyd-C_normal.jpg","thodkyaat","62819","none","https://t.co/eJqabENypB","false",,"false","3273952602"
"0","false","1679875027523497985","Fri Jul 14 15:26:31 +0000 2023","1","false","गुजराती म्हणतो.., महाराष्ट्रात राहचंय तर मराठी आलीचं पाहिजे..,मुंबई कुणाची?
#Mumbaikunachi? #मुंबईकुणाची? #Vashi #वाशी #Uddhavthackeray #eknathshinde #NewsStateMarathi #maharashtranews  #PoliticalNews #NewsNationMarathi #NewsStateMaharashtraGoa https://t.co/q04QnLBWj7","1679875027523497985",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NSMaharashtra/status/1679875027523497985","false","true","Sat Oct 15 11:11:00 +0000 2022","false","#न्यूज_स्टेट_महाराष्ट्र_गोवा : #मराठीबातम्या, #ब्रेकिंगन्यूज, सुपरफास्ट अपडेट्स
YouTube: https://t.co/zAGn5xYlMq…
FB: https://t.co/3FTJCEknxT…","0","7","696","3","true","false","0","Mumbai","5154","News State Maharashtra Goa","696","false","https://pbs.twimg.com/profile_banners/1581241183719723009/1688637824","https://pbs.twimg.com/profile_images/1582725409396826113/UbmbuPEi_normal.jpg","NSMaharashtra","5358","none","https://t.co/YVUUyBh8eN","false",,"false","1581241183719723009"
"0","false","1679838056654970881","Fri Jul 14 15:26:07 +0000 2023","0","false","@error040290 हे कुणी केल बे ? #AjitPawar #EknathShinde #MaharashtraPoliticalCrisis","1679874923635052547","error040290","1679838056654970881","1095048578","false","mr",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/AmolTandale7/status/1679874923635052547","false","true","Tue May 19 07:57:53 +0000 2020","false","🚩🚩छत्रपती संभाजीनगरकर 🚩🚩","0","3718","5","65","true","false","0","","44","अमोल एस. तांदळे.","5","false","https://pbs.twimg.com/profile_banners/1262653536971571204/1678638159","https://pbs.twimg.com/profile_images/1652646077756067843/vYqHHEz8_normal.jpg","AmolTandale7","758","none",,"false",,"false","1262653536971571204"
"0","false","1679874910494281728","Fri Jul 14 15:26:03 +0000 2023","25","false","With nine Cabinet berths going to the Nationalist Congress Party, there is a feeling of betrayal among the MLAs of older allies, Eknath Shinde's Shiv Sena and BJP, who have to compromise on their share of Cabinet berths.  https://t.co/P55oUgYTaJ","1679874910494281728",,,,"false","en",,,,,,,,"false","true","0",,,,,"2","3","false",,"https://twitter.com/thewire_in/status/1679874910494281728","false","false","Sun Apr 12 07:32:06 +0000 2015","false","India's foremost independent news-site, carrying critical opinion, investigations and reportage. 

Click here to support us: https://t.co/zqZwu8j9bh","0","653","1313053","439","true","false","2998","","44023","The Wire","1313053","false","https://pbs.twimg.com/profile_banners/3150940290/1684406109","https://pbs.twimg.com/profile_images/1311598701605912576/fM601Ih5_normal.jpg","thewire_in","152903","none","https://t.co/u6GhZdmzux","false",,"false","3150940290"
"0","false","1679874237744533511","Fri Jul 14 15:23:23 +0000 2023","1","false","Ajit Pawar Becomes Finance Minister Again: BJP Adds Twist to CM Eknath Shinde’s Maha Episode ⁦@mayuganapatye⁩
https://t.co/kIMtfiquWu","1679874237744533511",,,,"false","en",,,,,,,,"false","true","1",,,,,"3","0","false",,"https://twitter.com/AmanKayamHai_/status/1679874237744533511","false","false","Wed Jun 03 13:22:38 +0000 2009","false","Political Editor @CNNnews18 | I Cover Politics & PMO |  Column ⌨️ #Homework | 📸 #PowerCircuit | @CheveningFCDO | Earlier at Economic Times & The Indian Express","0","22900","60250","3202","true","false","291","New Delhi, India","8254","Aman Sharma","60250","false","https://pbs.twimg.com/profile_banners/44356836/1686501461","https://pbs.twimg.com/profile_images/1674429524069720067/IPwbXPbM_normal.jpg","AmanKayamHai_","82606","none","https://t.co/aJJxLUi6CH","false",,"false","44356836"
"13","false","1679874050716467200","Fri Jul 14 15:22:38 +0000 2023","57","false","While #AjitPawar has rebelled against his uncle #SharadPawar &amp; split the #NCP, a throwback to 1960 when the family handled political differences deftly. Also, do you know that #AjitPawar has a little-known #BJP &amp; #RSS connection? 
#EknathShinde #BJP #MaharashtraCabinet #politics https://t.co/5gWITOPtJI","1679874050716467200",,,,"false","en",,,,,,,,"false","true","1",,,,,"2","11","false",,"https://twitter.com/dhavalkulkarni/status/1679874050716467200","true","true","Wed Jun 24 15:37:32 +0000 2009","false","Author 
The Bawla Murder Case (https://t.co/SzetDQtN9z)
The Cousins Thackeray (https://t.co/2FktLsGv3A)
Thackeray Bhau (https://t.co/nQXxMw38HG)","0","51885","11349","4019","true","false","149","Mumbai","3593","Dhaval Kulkarni (धवल कुलकर्णी) 🇮🇳","11349","false","https://pbs.twimg.com/profile_banners/50338130/1609863907","https://pbs.twimg.com/profile_images/1663836371939885062/FOXXq1_0_normal.jpg","dhavalkulkarni","66670","none","https://t.co/i9qhTBT3OW","false",,"false","50338130"
"2","false","1679815507363393537","Fri Jul 14 11:30:01 +0000 2023","12","false","With this program you don't need a personal trainer 🍓 Create the body you dream of 🍑","1679815507363393537",,,,"false","en",,,,,,,,"false","true","0",,,,,"2","1","false","false","https://twitter.com/simple_fasting/status/1679815507363393537","false","true","Mon Feb 14 14:53:18 +0000 2022","false","The fasting and meal tracking app with educational content 🥑","0","0","15","0","false","false","0","","2","Simple Fasting","15","false","https://pbs.twimg.com/profile_banners/1493236785211658250/1683728615","https://pbs.twimg.com/profile_images/1656303967679180806/alLWBmvy_normal.jpg","simple_fasting","2","none","https://t.co/g6lfQ7j5s8","false","Business","false","1493236785211658250"
"1","false","1679873747027890178","Fri Jul 14 15:21:26 +0000 2023","3","false","खातं राष्ट्रवादीला गेलं, बदलून मिळालेल्या खात्यावर संजय राठोड काय म्हणाले?
#sanjayrathod #eknathshinde #ajitpawar https://t.co/XnKtfPLY5F","1679873747027890178",,,,"false","mr",,,,,,,,"false","true","0",,,,,"1","0","false",,"https://twitter.com/mumbaitak/status/1679873747027890178","false","true","Sat Dec 23 06:52:00 +0000 2017","false","@IndiaToday  ग्रुपच्या मराठी डिजिटल चॅनलवर आपलं स्वागत. महाराष्ट्रातील महत्वाच्या बातम्या आणि मुद्देसूद विश्लेषणासाठी फॉलो करा @MumbaiTak","0","159","38785","51","true","false","75","Mumbai, India","35864","Mumbai Tak","38785","false","https://pbs.twimg.com/profile_banners/944460562540273664/1688544581","https://pbs.twimg.com/profile_images/1458140692916568065/ysOtqASR_normal.jpg","mumbaitak","67234","none","https://t.co/eHAyB8sRSn","false",,"false","944460562540273664"
"0","false","1679873136160915456","Fri Jul 14 15:19:00 +0000 2023","0","false","गुजराती म्हणतो.., राज ठाकरे - उद्धव ठाकरे एकत्र आले पाहिजे.., मुंबई कुणाची?
#Mumbaikunachi? #मुंबईकुणाची? #Vashi #वाशी #Uddhavthackeray #eknathshinde #NewsStateMarathi #maharashtranews  #PoliticalNews #NewsNationMarathi #NewsStateMaharashtraGoa https://t.co/pLKs2q2acB","1679873136160915456",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NSMaharashtra/status/1679873136160915456","false","true","Sat Oct 15 11:11:00 +0000 2022","false","#न्यूज_स्टेट_महाराष्ट्र_गोवा : #मराठीबातम्या, #ब्रेकिंगन्यूज, सुपरफास्ट अपडेट्स
YouTube: https://t.co/zAGn5xYlMq…
FB: https://t.co/3FTJCEknxT…","0","7","696","3","true","false","0","Mumbai","5154","News State Maharashtra Goa","696","false","https://pbs.twimg.com/profile_banners/1581241183719723009/1688637824","https://pbs.twimg.com/profile_images/1582725409396826113/UbmbuPEi_normal.jpg","NSMaharashtra","5358","none","https://t.co/YVUUyBh8eN","false",,"false","1581241183719723009"
"0","false","1679872979008913409","Fri Jul 14 15:18:23 +0000 2023","2","false","In #MaharashtraCabinet portfolio realocation today, It's much more than what meets our eyes. Its Not to be read between the lines but to be seen/guessed behind the curtains. Time makes the curtain thinner and thinner. Wait &amp; Watch! 
#EknathShinde
#DevendraFadnavis 
#AjitPawar https://t.co/hiwtVMEXPA","1679872979008913409",,,,"false","en","India","IN","Mumbai, India","7929cea6bd5b32bd","Mumbai","city","https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json","false","true","0",,,,,"1","0","false",,"https://twitter.com/Ranjeetjs/status/1679872979008913409","false","true","Sat Mar 20 13:41:47 +0000 2010","false","A Journalist with @ANI, Student of Political Science,  views expressed are COMPLETELY PERSONAL..","0","24121","3591","1026","true","false","14","Mumbai, India","1234","Ranjeet Singh","3591","false","https://pbs.twimg.com/profile_banners/124762718/1675530406","https://pbs.twimg.com/profile_images/1646198169888505857/KMGY5FZn_normal.jpg","Ranjeetjs","15567","none","https://t.co/IuzGU9jnnX","false",,"false","124762718"
"0","false","1679872570156552193","Fri Jul 14 15:16:45 +0000 2023","2","false","शिवसेनाला मिळालेली मंत्रिपद

#Shivsena #EknathShinde #bjp #BJP4IND https://t.co/JwuG3CrN6d","1679872570156552193",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/MaxMaharashtra/status/1679872570156552193","true","true","Tue Dec 29 09:11:46 +0000 2009","false","Max Maharashtra is prominent investigative news service and Research Group. | #MaxMaharashtra","0","3095","42723","9","true","false","126","India","4693","Max Maharashtra","42723","false","https://pbs.twimg.com/profile_banners/100181484/1667114014","https://pbs.twimg.com/profile_images/1669608955449069568/tkAMzmoK_normal.jpg","MaxMaharashtra","38743","none","https://t.co/H6RKhjDPl3","false",,"false","100181484"
"3","false","1676606876031545346","Wed Jul 05 15:00:03 +0000 2023","85","false","Want your company to stay ahead of the curve on AI, but unsure exactly how to do that? We’ve got the details. Dig into the full article here 👇","1676606876031545346",,,,"false","en",,,,,,,,"false","true","4",,,,,"13","13","false",,"https://twitter.com/Upwork/status/1676606876031545346","false","true","Tue Jun 24 23:36:46 +0000 2008","false","The world’s work marketplace, connecting millions of businesses with independent talent. For customer support visit: https://t.co/6GvJOhglpE","0","31127","319433","50","true","false","3139","180+ countries","14139","Upwork","319433","false","https://pbs.twimg.com/profile_banners/15225375/1689079863","https://pbs.twimg.com/profile_images/1389671445953921029/8D3jABqV_normal.jpg","Upwork","132923","none","https://t.co/1X8zoJin3A","false","Business","false","15225375"
"0","false","1679872236985933825","Fri Jul 14 15:15:26 +0000 2023","1","false","फडणवीसांना काम करताना बघितलं नाही..., मुंबई कुणाची?
#Mumbaikunachi? #मुंबईकुणाची? #Vashi #वाशी #Uddhavthackeray #eknathshinde #NewsStateMarathi #maharashtranews  #PoliticalNews #NewsNationMarathi #NewsStateMaharashtraGoa https://t.co/ImzhjMczUY","1679872236985933825",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NSMaharashtra/status/1679872236985933825","false","true","Sat Oct 15 11:11:00 +0000 2022","false","#न्यूज_स्टेट_महाराष्ट्र_गोवा : #मराठीबातम्या, #ब्रेकिंगन्यूज, सुपरफास्ट अपडेट्स
YouTube: https://t.co/zAGn5xYlMq…
FB: https://t.co/3FTJCEknxT…","0","7","696","3","true","false","0","Mumbai","5154","News State Maharashtra Goa","696","false","https://pbs.twimg.com/profile_banners/1581241183719723009/1688637824","https://pbs.twimg.com/profile_images/1582725409396826113/UbmbuPEi_normal.jpg","NSMaharashtra","5358","none","https://t.co/YVUUyBh8eN","false",,"false","1581241183719723009"
"0","false","1679872117201072128","Fri Jul 14 15:14:57 +0000 2023","0","false","भाजपला मिळालेली मंत्रिपद

#bjp #BJP4IND #Shivsena #EknathShinde https://t.co/qcQWiWluHT","1679872117201072128",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/MaxMaharashtra/status/1679872117201072128","true","true","Tue Dec 29 09:11:46 +0000 2009","false","Max Maharashtra is prominent investigative news service and Research Group. | #MaxMaharashtra","0","3095","42723","9","true","false","126","India","4693","Max Maharashtra","42723","false","https://pbs.twimg.com/profile_banners/100181484/1667114014","https://pbs.twimg.com/profile_images/1669608955449069568/tkAMzmoK_normal.jpg","MaxMaharashtra","38743","none","https://t.co/H6RKhjDPl3","false",,"false","100181484"
"0","false","1679871266084323328","Fri Jul 14 15:11:34 +0000 2023","0","false","आता राज ठाकरे हा एकच सच्चा माणूस...., मुंबई कुणाची?
#Mumbaikunachi? #मुंबईकुणाची? #Vashi #वाशी #Uddhavthackeray #eknathshinde #NewsStateMarathi #maharashtranews  #PoliticalNews #NewsNationMarathi #NewsStateMaharashtraGoa https://t.co/vQowpoancK","1679871266084323328",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NSMaharashtra/status/1679871266084323328","false","true","Sat Oct 15 11:11:00 +0000 2022","false","#न्यूज_स्टेट_महाराष्ट्र_गोवा : #मराठीबातम्या, #ब्रेकिंगन्यूज, सुपरफास्ट अपडेट्स
YouTube: https://t.co/zAGn5xYlMq…
FB: https://t.co/3FTJCEknxT…","0","7","696","3","true","false","0","Mumbai","5154","News State Maharashtra Goa","696","false","https://pbs.twimg.com/profile_banners/1581241183719723009/1688637824","https://pbs.twimg.com/profile_images/1582725409396826113/UbmbuPEi_normal.jpg","NSMaharashtra","5358","none","https://t.co/YVUUyBh8eN","false",,"false","1581241183719723009"
"0","false","1679870992389390337","Fri Jul 14 15:10:29 +0000 2023","2","false","Ujjwal Nikam: ""अध्यक्षांच्या निर्णयानंतरच....""; न्यायालयाच्या नोटीशीवर उज्ज्वल निकम यांची प्रतिक्रया

#ujjwalnikam #eknathshinde #rahulnarwekar

https://t.co/wPlRGxEwu3","1679870992389390337",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/LoksattaLive/status/1679870992389390337","false","true","Tue Feb 14 07:09:44 +0000 2012","false","Leading International Marathi News Daily. Visit us on https://t.co/k3LDMleKel & https://t.co/AJ3R7kEukH","0","195","519402","861","true","false","651","Mumbai","56377","LoksattaLive","519402","false","https://pbs.twimg.com/profile_banners/491986148/1687761370","https://pbs.twimg.com/profile_images/613292838114058241/YkzuIcgQ_normal.png","LoksattaLive","414455","none","https://t.co/jgkLbufES5","false",,"false","491986148"
"0","false","1679158980302479360","Wed Jul 12 16:01:12 +0000 2023","33","false","🦾 Integrated security
✔️ Simplified operations
🌐 Product consolidation

Learn how #Fortinet Secure #SDWAN enables organizations to deploy advanced connectivity and world-class #cybersecurity in a single, simple-to-deploy and manage solution. https://t.co/yXb0jLrIk9 https://t.co/8pDjfHQ9to","1679158980302479360",,,,"false","en",,,,,,,,"false","true","0",,,,,"3","5","false",,"https://twitter.com/Fortinet/status/1679158980302479360","true","true","Mon Feb 25 22:20:28 +0000 2008","false","Our mission is to secure people, devices, and data everywhere. #Fortinet","0","21910","143948","3199","false","false","1652","Sunnyvale, CA","7091","Fortinet","143948","false","https://pbs.twimg.com/profile_banners/13967482/1680889555","https://pbs.twimg.com/profile_images/1674289575924215810/VIgjNOAP_normal.jpg","Fortinet","18774","none","https://t.co/iCxLJdHsFi","false","Business","false","13967482"
"0","false","1679870551790157824","Fri Jul 14 15:08:44 +0000 2023","0","false","शरद पवार महाराष्ट्राचा एक्का....पवार नवीन आमदार आणतील..., मुंबई कुणाची?
#Mumbaikunachi? #मुंबईकुणाची? #Vashi #वाशी #Uddhavthackeray #eknathshinde #NewsStateMarathi #maharashtranews  #PoliticalNews #NewsNationMarathi #NewsStateMaharashtraGoa https://t.co/gE5VnckKDZ","1679870551790157824",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NSMaharashtra/status/1679870551790157824","false","true","Sat Oct 15 11:11:00 +0000 2022","false","#न्यूज_स्टेट_महाराष्ट्र_गोवा : #मराठीबातम्या, #ब्रेकिंगन्यूज, सुपरफास्ट अपडेट्स
YouTube: https://t.co/zAGn5xYlMq…
FB: https://t.co/3FTJCEknxT…","0","7","696","3","true","false","0","Mumbai","5154","News State Maharashtra Goa","696","false","https://pbs.twimg.com/profile_banners/1581241183719723009/1688637824","https://pbs.twimg.com/profile_images/1582725409396826113/UbmbuPEi_normal.jpg","NSMaharashtra","5358","none","https://t.co/YVUUyBh8eN","false",,"false","1581241183719723009"
"0","false","1679870105344172034","Fri Jul 14 15:06:58 +0000 2023","0","false","फक्त जात आणि पैशाच्या निवडणुका होणार..., 
मुंबई कुणाची?
#Mumbaikunachi? #मुंबईकुणाची? #Vashi #वाशी #Uddhavthackeray #eknathshinde #NewsStateMarathi #maharashtranews  #PoliticalNews #NewsNationMarathi #NewsStateMaharashtraGoa https://t.co/OZm9akdJLt","1679870105344172034",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NSMaharashtra/status/1679870105344172034","false","true","Sat Oct 15 11:11:00 +0000 2022","false","#न्यूज_स्टेट_महाराष्ट्र_गोवा : #मराठीबातम्या, #ब्रेकिंगन्यूज, सुपरफास्ट अपडेट्स
YouTube: https://t.co/zAGn5xYlMq…
FB: https://t.co/3FTJCEknxT…","0","7","696","3","true","false","0","Mumbai","5154","News State Maharashtra Goa","696","false","https://pbs.twimg.com/profile_banners/1581241183719723009/1688637824","https://pbs.twimg.com/profile_images/1582725409396826113/UbmbuPEi_normal.jpg","NSMaharashtra","5358","none","https://t.co/YVUUyBh8eN","false",,"false","1581241183719723009"
"0","false","1679868357787504640","Fri Jul 14 15:00:01 +0000 2023","0","false","महाराष्ट्र के मुख्यमंत्री एकनाथ शिंदे ने मंत्रिमंडल में फेरबदल किया; अजित पवार, नए वित्त मंत्री
.
.
#maharashtra #ChiefMinister #EknathShinde #reshuffles #cabinet #AjitPawar #NewFinanceMinister #india

https://t.co/LQk3ds1nB5","1679868357787504640",,,,"false","hi",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NationalTidings/status/1679868357787504640","true","true","Fri Apr 07 08:32:38 +0000 2023","false","#NationalTidings

News Channel And Media House
A unit of Kenson Information Services
Digital Media and TV channel","0","41","462","143","false","false","0","NOIDA","2175","NATIONAL TIDINGS","462","false","https://pbs.twimg.com/profile_banners/1644256782599045120/1684305501","https://pbs.twimg.com/profile_images/1644256858654343168/NwuQmZsp_normal.jpg","NationalTidings","5010","none","https://t.co/LED9NVD2Uj","false",,"false","1644256782599045120"
"0","false","1679867876118007809","Fri Jul 14 14:58:06 +0000 2023","49","false","आमदार यशोमती ठाकूर यांनी एकनाथ शिंदे यांच्यावर ट्विट करत साधला निशाणा
#YashomatiThakur #EknathShinde #AjitPawar https://t.co/uuhRaSuPKE","1679867876118007809",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","4","false",,"https://twitter.com/mumbaitak/status/1679867876118007809","false","true","Sat Dec 23 06:52:00 +0000 2017","false","@IndiaToday  ग्रुपच्या मराठी डिजिटल चॅनलवर आपलं स्वागत. महाराष्ट्रातील महत्वाच्या बातम्या आणि मुद्देसूद विश्लेषणासाठी फॉलो करा @MumbaiTak","0","159","38785","51","true","false","75","Mumbai, India","35864","Mumbai Tak","38785","false","https://pbs.twimg.com/profile_banners/944460562540273664/1688544581","https://pbs.twimg.com/profile_images/1458140692916568065/ysOtqASR_normal.jpg","mumbaitak","67234","none","https://t.co/eHAyB8sRSn","false",,"false","944460562540273664"
"0","false","1679867713819389952","Fri Jul 14 14:57:28 +0000 2023","9","false","“आम्ही लोकाना नोटा मोजायच्या मशीन नाही देत, आम्हाला महिलांसाठी शिलाई मशीन देण्यात जास्त समाधान आहे.”
@CMOMaharashtra @DrSEShinde @mieknathshinde @Shivsenaofc 
#eknathshinde #ActorsStrike #political #news #mumbai #maharashtra #politicalnews https://t.co/DgZ8YnSaeI","1679867713819389952",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","1","false",,"https://twitter.com/TeamEknathS/status/1679867713819389952","false","true","Wed Nov 02 10:22:54 +0000 2022","false","शिवसेना फॉर महाराष्ट्र | Shivsena for Maharashtra | Team Eknathji Shinde | Work updates of CM Shri Eknathji Shinde","0","890","389","4","true","false","1","Maharashtra","1201","Shivsena for Maharashtra","389","false","https://pbs.twimg.com/profile_banners/1587752010224279554/1676863806","https://pbs.twimg.com/profile_images/1628010661828792320/SdLKH2Lo_normal.jpg","TeamEknathS","1248","none","https://t.co/wvfu1SIau3","false",,"false","1587752010224279554"
"0","false","1679867306430660621","Fri Jul 14 14:55:50 +0000 2023","0","false","Maharashtra Cabinet Portfolio | राज्य मंत्रिमंडळातील नवनियुक्त मंत्र्यांच्या खातेवाटपाबरोबरच सध्याच्या मंत्र्यांच्या खात्यांमध्ये देखील काही फेरबदल करून मुख्यमंत्री एकनाथ शिंदे (Eknath Shinde) यांनी आज खातेवाटप जाहीर केले आहे.

https://t.co/FqZGRzxews https://t.co/u6MCsiUMwf","1679867306430660621",,,,"false","mr",,,,,,,,"false","true","0",,,,,"1","0","false",,"https://twitter.com/jackmangaik/status/1679867306430660621","false","true","Sun Jul 11 08:03:24 +0000 2010","false","Development Chief at Portal Infosys","0","147","39","34","true","false","0","Nanded-Waghala, India","2118","Balaji Gaikwad","39","false","https://pbs.twimg.com/profile_banners/165337030/1639623877","https://pbs.twimg.com/profile_images/1588241411060600832/1xiyOmCD_normal.jpg","jackmangaik","2639","none","https://t.co/uHVWh5t80N","false",,"false","165337030"
